Id,Name,Title,Release,BGG Ranking,BGG Rating,Average Rating,Average Rating Z,Tags
194880,Dream Home,"<a href=""https://boardgamegeek.com/boardgame/194880"">Dream Home</a><br><img src=""https://cf.geekdo-images.com/CtVH__gM0TBISzOzV3OeFQ__thumb/img/2aOcQ_RKw7fJYJTTdWrFHIk6coE=/fit-in/200x150/filters:strip_icc()/pic3176771.jpg"" alt=""Dream Home"">",2016,#942,6.6,6.6461538461538465,-0.21992343930103522,Card Game
1555,Dungeon Dice,"<a href=""https://boardgamegeek.com/boardgame/1555"">Dungeon Dice</a><br><img src=""https://cf.geekdo-images.com/bP3yaDwDY8qB3eJfCKsQ3g__thumb/img/bBQMtWnY59Ns0_J4AEWY3BMOifQ=/fit-in/200x150/filters:strip_icc()/pic229081.jpg"" alt=""Dungeon Dice"">",1977,#8710,5.6,6.925,-0.14990382588971737,"Dice, Medieval"
236272,Echidna Shuffle,"<a href=""https://boardgamegeek.com/boardgame/236272"">Echidna Shuffle</a><br><img src=""https://cf.geekdo-images.com/cHDdGfGOuH0a47nIeN5qJg__thumb/img/GvrZYsDUjIZRo8aISV2BUcH6c48=/fit-in/200x150/filters:strip_icc()/pic3762041.jpg"" alt=""Echidna Shuffle"">",2018,#4301,5.8,6.8,0.14671884335014743,"Animals, Children&#x27;s Game, Miniatures, Transportation"
142326,Eight-Minute Empire: Legends,"<a href=""https://boardgamegeek.com/boardgame/142326"">Eight-Minute Empire: Legends</a><br><img src=""https://cf.geekdo-images.com/4aL5A2NIxKmITsXZboABvw__thumb/img/41zP3EQvuAQGa64VFBhu72oxCpU=/fit-in/200x150/filters:strip_icc()/pic1708628.jpg"" alt=""Eight-Minute Empire: Legends"">",2013,#943,6.6,6.952941176470588,0.05206561280998032,"Civilization, Exploration, Mythology, Territory Building"
100423,Elder Sign,"<a href=""https://boardgamegeek.com/boardgame/100423"">Elder Sign</a><br><img src=""https://cf.geekdo-images.com/wNCSCl961fMzDUhwetfjTg__thumb/img/sc0S7TSpC40Mg9EEmufj-XqXcBw=/fit-in/200x150/filters:strip_icc()/pic1236119.jpg"" alt=""Elder Sign"">",2011,#581,6.8,6.902662721893491,-0.10712263969951921,"Adventure, Card Game, Dice, Fantasy, Fighting, Horror, Novel-based"
163968,Elysium,"<a href=""https://boardgamegeek.com/boardgame/163968"">Elysium</a><br><img src=""https://cf.geekdo-images.com/hNyO7u1pR3oSxKTELS7n2w__thumb/img/HWVlTW4WTam1F8UeT6RJeS4olIs=/fit-in/200x150/filters:strip_icc()/pic2837103.png"" alt=""Elysium"">",2015,#459,6.9,7.17909090909091,0.3354290713214376,"Ancient, Card Game, Mythology"
163640,Eminent Domain: Microcosm,"<a href=""https://boardgamegeek.com/boardgame/163640"">Eminent Domain: Microcosm</a><br><img src=""https://cf.geekdo-images.com/Pe5QFBAFaY_kLtHxvnpsAA__thumb/img/008IYuk9u716bCjtOCK8bgcXMc4=/fit-in/200x150/filters:strip_icc()/pic2521236.jpg"" alt=""Eminent Domain: Microcosm"">",2014,#2825,5.9,6.563157894736842,-0.22365959247552158,"Card Game, Civilization, Print &amp; Play, Science Fiction, Space Exploration"
1080,Evolution,"<a href=""https://boardgamegeek.com/boardgame/1080"">Evolution</a><br><img src=""https://cf.geekdo-images.com/L3BZMXWaOX9zZXyGedHDyQ__thumb/img/3bQoh-EJxL03Qq6wA0dbVAQrhSQ=/fit-in/200x150/filters:strip_icc()/pic279884.jpg"" alt=""Evolution"">",1986,Not Ranked,0.0,6.921746987951807,-0.013850202042463636,Prehistoric
203417,Exit: The Game – The Secret Lab,"<a href=""https://boardgamegeek.com/boardgame/203417"">Exit: The Game – The Secret Lab</a><br><img src=""https://cf.geekdo-images.com/3c1Wy_dXjVZ8Fpytyf9UvQ__thumb/img/nsHTKDzkuv_eo-nkzGMA1ZBcsPk=/fit-in/200x150/filters:strip_icc()/pic3332425.jpg"" alt=""Exit: The Game – The Secret Lab"">",2016,#665,6.8,7.439708333333332,0.4923366873459683,"Deduction, Puzzle, Real-time"
170,Family Business,"<a href=""https://boardgamegeek.com/boardgame/170"">Family Business</a><br><img src=""https://cf.geekdo-images.com/6BcEFj3qn9A3aROAXUiLNw__thumb/img/_PJrewPqU1QclFa5u2-fSlfISxg=/fit-in/200x150/filters:strip_icc()/pic399009.jpg"" alt=""Family Business"">",1982,#3212,5.9,5.6952380952380945,-0.8288331759782295,"Card Game, Mafia"
233020,Fireball Island: The Curse of Vul-Kar,"<a href=""https://boardgamegeek.com/boardgame/233020"">Fireball Island: The Curse of Vul-Kar</a><br><img src=""https://cf.geekdo-images.com/hWtxuZNcslSDoKBQsffS5g__thumb/img/STZGaIL4aihc9C5Svjb2srWcDzY=/fit-in/200x150/filters:strip_icc()/pic3986681.jpg"" alt=""Fireball Island: The Curse of Vul-Kar"">",2018,#1119,6.5,6.761363636363637,-0.2216667792977315,"Action / Dexterity, Adventure, Travel"
157354,Five Tribes,"<a href=""https://boardgamegeek.com/boardgame/157354"">Five Tribes</a><br><img src=""https://cf.geekdo-images.com/dmo-WD6HZHVUPrbVHunaTw__thumb/img/I6KVJlQgS1GfWDPSWAFNqce4Cgc=/fit-in/200x150/filters:strip_icc()/pic2055255.jpg"" alt=""Five Tribes"">",2014,#74,7.6,7.45804054054054,0.3116904481616429,"Animals, Arabian, Fantasy, Mythology"
2529,Flat Top,"<a href=""https://boardgamegeek.com/boardgame/2529"">Flat Top</a><br><img src=""https://cf.geekdo-images.com/U4aLOWpOLNtUjQ5BirlGLA__thumb/img/thPXwIIE3knD9igpLusCdeHVsMI=/fit-in/200x150/filters:strip_icc()/pic806423.jpg"" alt=""Flat Top"">",1977,#2126,6.1,7.083333333333333,0.2813016111619071,"Aviation / Flight, Nautical, Wargame, World War II"
169124,Flick 'em Up!,"<a href=""https://boardgamegeek.com/boardgame/169124"">Flick &#x27;em Up!</a><br><img src=""https://cf.geekdo-images.com/uTrqB91Kzvqtb4Ophk1BPw__thumb/img/uYpJnYTjRgevqAtujITGFBdHNU4=/fit-in/200x150/filters:strip_icc()/pic5095159.jpg"" alt=""Flick &#x27;em Up!"">",2015,#816,6.7,6.780952380952381,-0.2509142778601881,"Action / Dexterity, American West, Fighting"
258,Fluxx,"<a href=""https://boardgamegeek.com/boardgame/258"">Fluxx</a><br><img src=""https://cf.geekdo-images.com/ZBQHRlhd32wt4F_zgeic6w__thumb/img/MjQ7iYoOXuU9AUrTojjYE8sdyTk=/fit-in/200x150/filters:strip_icc()/pic2405641.jpg"" alt=""Fluxx"">",1997,#9212,5.6,5.3377799999999995,-1.1236140360352005,Card Game
66188,Fresco,"<a href=""https://boardgamegeek.com/boardgame/66188"">Fresco</a><br><img src=""https://cf.geekdo-images.com/DCVRR-zA7Jy9wjuZudTZ8w__thumb/img/7-_wICvkH7Opfpkc4vkNYvubia4=/fit-in/200x150/filters:strip_icc()/pic714398.jpg"" alt=""Fresco"">",2010,#361,7.1,7.061940298507462,0.15231344005487213,Renaissance
197443,Fugitive,"<a href=""https://boardgamegeek.com/boardgame/197443"">Fugitive</a><br><img src=""https://cf.geekdo-images.com/Jeukp3NUs-u6i3SuF-yE4A__thumb/img/1cw7pZbdLk2bBFh-tjkwzZXwgmw=/fit-in/200x150/filters:strip_icc()/pic3481216.png"" alt=""Fugitive"">",2017,#714,6.7,7.1038461538461535,0.10726749693276053,"Bluffing, Card Game, Deduction, Number, Spies/Secret Agents"
145501,Fun Farm,"<a href=""https://boardgamegeek.com/boardgame/145501"">Fun Farm</a><br><img src=""https://cf.geekdo-images.com/zzLblMWn1DuMp89-D-gTrw__thumb/img/6FpFDyHntSXqE_l7c2uHMihazjE=/fit-in/200x150/filters:strip_icc()/pic3610810.jpg"" alt=""Fun Farm"">",2013,#6030,5.6,6.5,-0.23689320282808762,"Action / Dexterity, Animals, Children&#x27;s Game"
31481,Galaxy Trucker,"<a href=""https://boardgamegeek.com/boardgame/31481"">Galaxy Trucker</a><br><img src=""https://cf.geekdo-images.com/gLFt1Kif5Cfag505_COYYw__thumb/img/WOW_QsRuV1KyP8dLjP0yH6TlpvU=/fit-in/200x150/filters:strip_icc()/pic3926631.jpg"" alt=""Galaxy Trucker"">",2007,#206,7.3,7.433629629629628,0.38826132722433937,"Real-time, Science Fiction, Space Exploration, Transportation"
19427,Gemblo,"<a href=""https://boardgamegeek.com/boardgame/19427"">Gemblo</a><br><img src=""https://cf.geekdo-images.com/67cCKOBkgJVCKQi1kfJ8wA__thumb/img/zEDoQAr0lg5iktIPgLXA0EeCInw=/fit-in/200x150/filters:strip_icc()/pic1876379.jpg"" alt=""Gemblo"">",2003,#2116,6.1,7.11875,0.45094583242865527,Abstract Strategy
30539,Get Bit!,"<a href=""https://boardgamegeek.com/boardgame/30539"">Get Bit!</a><br><img src=""https://cf.geekdo-images.com/6e4KkS7oadfZBYax6KUVqg__thumb/img/gY6nGDgAJC7IY1mmnDLS-Ckuekc=/fit-in/200x150/filters:strip_icc()/pic6342180.png"" alt=""Get Bit!"">",2007,#2547,6.0,6.046,-0.5511263453678272,"Animals, Bluffing, Party Game, Pirates"
146312,Ghost Fightin' Treasure Hunters,"<a href=""https://boardgamegeek.com/boardgame/146312"">Ghost Fightin&#x27; Treasure Hunters</a><br><img src=""https://cf.geekdo-images.com/2IQdeGbxKaS0LxllRQal4w__thumb/img/YxLV6k2BCT9f2mIRliseLiPlZ3s=/fit-in/200x150/filters:strip_icc()/pic3518338.jpg"" alt=""Ghost Fightin&#x27; Treasure Hunters"">",2013,#971,6.6,6.666666666666667,-0.037670111369021236,"Adventure, Children&#x27;s Game, Fantasy"
37046,Ghost Stories,"<a href=""https://boardgamegeek.com/boardgame/37046"">Ghost Stories</a><br><img src=""https://cf.geekdo-images.com/Mfoj66t524ZS5DKMZJlUYQ__thumb/img/gU9MeF5k_g-Go3GXqh3GPsucsRY=/fit-in/200x150/filters:strip_icc()/pic1790243.jpg"" alt=""Ghost Stories"">",2008,#289,7.1,7.164156626506022,0.149050766417207,"Fantasy, Fighting, Horror, Mythology"
142992,Gravwell: Escape from the 9th Dimension,"<a href=""https://boardgamegeek.com/boardgame/142992"">Gravwell: Escape from the 9th Dimension</a><br><img src=""https://cf.geekdo-images.com/3SZ3nWQTVHNlXLgk0fl4Tg__thumb/img/4LHnCJQp7GKg0f1SP68DhgprWQQ=/fit-in/200x150/filters:strip_icc()/pic2237646.png"" alt=""Gravwell: Escape from the 9th Dimension"">",2013,#1189,6.4,6.68456,-0.056122360948398536,"Card Game, Science Fiction"
116,Guillotine,"<a href=""https://boardgamegeek.com/boardgame/116"">Guillotine</a><br><img src=""https://cf.geekdo-images.com/9gdaUHNTcgv8RhFhG0kzBw__thumb/img/9KfEtRGEfW5Q7Mv_0JbyKQ-oox0=/fit-in/200x150/filters:strip_icc()/pic143139.jpg"" alt=""Guillotine"">",1998,#1225,6.4,6.433067901234569,-0.309137345110367,"Card Game, Humor"
158600,Hanamikoji,"<a href=""https://boardgamegeek.com/boardgame/158600"">Hanamikoji</a><br><img src=""https://cf.geekdo-images.com/jBS8khfYTwTdgNB78pt6dQ__thumb/img/tvWS_hcc_G7tW4yb9MqyyPXBRgE=/fit-in/200x150/filters:strip_icc()/pic2992529.jpg"" alt=""Hanamikoji"">",2013,#214,7.3,7.505102040816326,0.44733311014154803,"Card Game, Medieval, Video Game Theme"
43015,Hansa Teutonica,"<a href=""https://boardgamegeek.com/boardgame/43015"">Hansa Teutonica</a><br><img src=""https://cf.geekdo-images.com/3IkzYcplGfFtVrd3syClHg__thumb/img/4350nWgj6kTrn8BWFI6cxvts_E0=/fit-in/200x150/filters:strip_icc()/pic839090.jpg"" alt=""Hansa Teutonica"">",2009,#133,7.4,7.594791666666667,0.5612977990699372,Medieval
243759,Hellboy: The Board Game,"<a href=""https://boardgamegeek.com/boardgame/243759"">Hellboy: The Board Game</a><br><img src=""https://cf.geekdo-images.com/7ZodeqpFRMqqet-xmxkzEg__thumb/img/BkK4-yoVmXuYICawPfNXrDwUTjU=/fit-in/200x150/filters:strip_icc()/pic4297042.jpg"" alt=""Hellboy: The Board Game"">",2019,#1152,6.4,7.416666666666667,0.3423637630214296,"Adventure, Comic Book / Strip, Exploration, Fighting, Miniatures"
195314,Herbaceous,"<a href=""https://boardgamegeek.com/boardgame/195314"">Herbaceous</a><br><img src=""https://cf.geekdo-images.com/xkQEg3m5ePqjlffYsPahUg__thumb/img/LblvteA51BoU2NMLUzwyK2iiukQ=/fit-in/200x150/filters:strip_icc()/pic3048690.jpg"" alt=""Herbaceous"">",2017,#904,6.6,6.841176470588235,-0.12708212889111375,"Card Game, Print &amp; Play"
198994,Hero Realms,"<a href=""https://boardgamegeek.com/boardgame/198994"">Hero Realms</a><br><img src=""https://cf.geekdo-images.com/6xc4TuJynN5o_ZF0fHOdAA__thumb/img/sMbWo--LyzJw_weK0h1ESSPqdtU=/fit-in/200x150/filters:strip_icc()/pic6162556.png"" alt=""Hero Realms"">",2016,#213,7.3,7.305217391304348,0.20585991545991358,"Card Game, Fantasy, Fighting"
53093,Heroes of Normandie,"<a href=""https://boardgamegeek.com/boardgame/53093"">Heroes of Normandie</a><br><img src=""https://cf.geekdo-images.com/AQ2YuTtAhA0x4tqbtVcvHQ__thumb/img/fXRyozs2PZxTHnZNms4px1avYx4=/fit-in/200x150/filters:strip_icc()/pic2532444.jpg"" alt=""Heroes of Normandie"">",2014,#1117,6.5,7.583333333333333,0.2783220294474695,"Wargame, World War II"
172737,High Frontier (Third Edition),"<a href=""https://boardgamegeek.com/boardgame/172737"">High Frontier (Third Edition)</a><br><img src=""https://cf.geekdo-images.com/LiaOWgMlStSndpl8yT0v8A__thumb/img/N8FxGWXRaCwIKFuJe85eF0RYMCs=/fit-in/200x150/filters:strip_icc()/pic3587093.jpg"" alt=""High Frontier (Third Edition)"">",2017,#1624,6.2,8.0,0.7977840663607256,"Civilization, Industry / Manufacturing, Science Fiction, Space Exploration"
2932,Hnefatafl,"<a href=""https://boardgamegeek.com/boardgame/2932"">Hnefatafl</a><br><img src=""https://cf.geekdo-images.com/rIXE-wL-BnaMBQUwf_5VxQ__thumb/img/72FVGz1krTQuJ-OdOvOV-16s2RQ=/fit-in/200x150/filters:strip_icc()/pic1812568.jpg"" alt=""Hnefatafl"">",400,#2769,5.9,6.2,-0.3965380254456089,Abstract Strategy
63543,Horus Heresy,"<a href=""https://boardgamegeek.com/boardgame/63543"">Horus Heresy</a><br><img src=""https://cf.geekdo-images.com/x1zOfFmmCTzFMr3gLaWZZw__thumb/img/OWCp3oilBMBavH8zgboEGhobLY0=/fit-in/200x150/filters:strip_icc()/pic5488020.jpg"" alt=""Horus Heresy"">",2010,#1605,6.2,6.75,0.0906221160991133,"Miniatures, Science Fiction"
177524,ICECOOL,"<a href=""https://boardgamegeek.com/boardgame/177524"">ICECOOL</a><br><img src=""https://cf.geekdo-images.com/xVx8ex1fjO9C7W8rRvWdVQ__thumb/img/7ZeCdaJWigksF5wUHTGGXmmfP6Y=/fit-in/200x150/filters:strip_icc()/pic3320017.png"" alt=""ICECOOL"">",2016,#912,6.6,6.758823529411764,-0.1498454580071662,"Action / Dexterity, Animals, Children&#x27;s Game"
221,Ikusa,"<a href=""https://boardgamegeek.com/boardgame/221"">Ikusa</a><br><img src=""https://cf.geekdo-images.com/fwG7yJFb4Py3ZGRNXHIYEw__thumb/img/QDGmr3zU-g0sjtCe_3WkQY7qP5o=/fit-in/200x150/filters:strip_icc()/pic1050037.jpg"" alt=""Ikusa"">",1986,#936,6.6,6.738095238095238,0.03634557183633496,"Civil War, Medieval, Territory Building, Wargame"
36919,Imhotep,"<a href=""https://boardgamegeek.com/boardgame/36919"">Imhotep</a><br><img src=""nan"" alt=""Imhotep"">",2009,Not Ranked,0.0,6.870967741935484,0.05183109247827296,"Ancient, Territory Building"
185589,Islebound,"<a href=""https://boardgamegeek.com/boardgame/185589"">Islebound</a><br><img src=""https://cf.geekdo-images.com/ccTWaeqW_LhEBfw8F1Vs4A__thumb/img/St0c2nhNg66oAOQFD3xHE5Ox4vo=/fit-in/200x150/filters:strip_icc()/pic2812825.jpg"" alt=""Islebound"">",2016,#881,6.6,6.714285714285714,0.021418521762044933,"Nautical, Pirates"
54043,Jaipur,"<a href=""https://boardgamegeek.com/boardgame/54043"">Jaipur</a><br><img src=""https://cf.geekdo-images.com/_LTujSe_o16nvjDC-J0seA__thumb/img/82vhODfpxIT03BzW4NkisJ5Unzs=/fit-in/200x150/filters:strip_icc()/pic5100947.jpg"" alt=""Jaipur"">",2009,#142,7.4,7.488211956521741,0.3174696541668065,"Animals, Card Game, Economic"
28023,Jamaica,"<a href=""https://boardgamegeek.com/boardgame/28023"">Jamaica</a><br><img src=""https://cf.geekdo-images.com/jZRfv3isrBG5waCzEx60Cw__thumb/img/6q5nirF5yn1d0qtjm2UEI5HV874=/fit-in/200x150/filters:strip_icc()/pic6434838.png"" alt=""Jamaica"">",2007,#519,6.9,6.574038461538462,-0.21649318494267794,"Nautical, Pirates, Racing"
2452,Jenga,"<a href=""https://boardgamegeek.com/boardgame/2452"">Jenga</a><br><img src=""https://cf.geekdo-images.com/YH5C06snaoJtDqKjwMROPw__thumb/img/cSHIiN_mZQEqKMI1G7qRbTMp4nk=/fit-in/200x150/filters:strip_icc()/pic5140451.jpg"" alt=""Jenga"">",1983,#10257,5.6,5.639240506329113,-0.8466178128725316,"Action / Dexterity, Party Game"
84159,Junta: Viva el Presidente!,"<a href=""https://boardgamegeek.com/boardgame/84159"">Junta: Viva el Presidente!</a><br><img src=""https://cf.geekdo-images.com/cuyA8j7acxGsvymnXzoTcg__thumb/img/p1eOynuyw4S1k991PwuVCkw4kYY=/fit-in/200x150/filters:strip_icc()/pic953844.jpg"" alt=""Junta: Viva el Presidente!"">",2010,#3242,5.9,5.846153846153846,-0.49804034446768775,"Dice, Fighting, Humor, Mafia, Negotiation, Political"
73761,K2,"<a href=""https://boardgamegeek.com/boardgame/73761"">K2</a><br><img src=""https://cf.geekdo-images.com/JlUNpGfe_k7FSYLTrh0ovw__thumb/img/jYzh0MuH2xTed0d4z8kNNCXLqsM=/fit-in/200x150/filters:strip_icc()/pic5875489.jpg"" alt=""K2"">",2010,#607,6.8,7.070754716981132,0.052112482234261216,"Exploration, Sports"
165722,KLASK,"<a href=""https://boardgamegeek.com/boardgame/165722"">KLASK</a><br><img src=""https://cf.geekdo-images.com/qEpxSAv3NnInpXZdE66mFw__thumb/img/9ankavtFOcMislAf9bVYBagAYz8=/fit-in/200x150/filters:strip_icc()/pic5621775.jpg"" alt=""KLASK"">",2014,#260,7.2,7.407692307692307,0.3933396185639074,"Action / Dexterity, Real-time"
2448,Kalah,"<a href=""https://boardgamegeek.com/boardgame/2448"">Kalah</a><br><img src=""https://cf.geekdo-images.com/Rvu1UIrmRwpfA3TPB8gMQg__thumb/img/xzezJomWTN7zH-5672AX9d7C-9U=/fit-in/200x150/filters:strip_icc()/pic302117.jpg"" alt=""Kalah"">",700,#3813,5.8,5.7326530612244895,-0.6621429391927441,Abstract Strategy
200147,Kanagawa,"<a href=""https://boardgamegeek.com/boardgame/200147"">Kanagawa</a><br><img src=""https://cf.geekdo-images.com/Rr2JrRztCFzzikJ9YL5-Dw__thumb/img/x9MtKEQlcQ_jS-5AVMeZ28NOC0s=/fit-in/200x150/filters:strip_icc()/pic3105168.jpg"" alt=""Kanagawa"">",2016,#654,6.8,7.127272727272727,0.1198298836481846,"Animals, Card Game"
127023,Kemet,"<a href=""https://boardgamegeek.com/boardgame/127023"">Kemet</a><br><img src=""https://cf.geekdo-images.com/RmZjhy7_6REp8IaXh9Zqwg__thumb/img/930_NppLsnIGUDG_W6wkdOGgKR8=/fit-in/200x150/filters:strip_icc()/pic3979527.jpg"" alt=""Kemet"">",2012,#112,7.5,7.3464285714285715,0.32283793925685045,"Ancient, Miniatures, Mythology, Wargame"
147930,King & Assassins,"<a href=""https://boardgamegeek.com/boardgame/147930"">King &amp; Assassins</a><br><img src=""https://cf.geekdo-images.com/IJJdzv-0OjUKh4hritYXmw__thumb/img/iJ-TuCPeFZ3j9Lzx7dGotBwCH2M=/fit-in/200x150/filters:strip_icc()/pic4339755.jpg"" alt=""King &amp; Assassins"">",2013,#2331,6.0,7.24,0.20581860845745834,"Bluffing, Deduction, Fighting, Medieval"
136280,La Boca,"<a href=""https://boardgamegeek.com/boardgame/136280"">La Boca</a><br><img src=""https://cf.geekdo-images.com/PDynASkFxVsBQFnnE5DSWQ__thumb/img/rwv8jtteEj2x-IutXEqOim2opO4=/fit-in/200x150/filters:strip_icc()/pic1537847.jpg"" alt=""La Boca"">",2013,#1466,6.3,6.673684210526315,0.17860609709440342,"Abstract Strategy, Electronic, Real-time"
160851,Lanterns: The Harvest Festival,"<a href=""https://boardgamegeek.com/boardgame/160851"">Lanterns: The Harvest Festival</a><br><img src=""https://cf.geekdo-images.com/JmY4nVWwW98qEn0NRbKdTw__thumb/img/qQuRUZQAineOCl4abLvZgPjnqTE=/fit-in/200x150/filters:strip_icc()/pic2372790.png"" alt=""Lanterns: The Harvest Festival"">",2015,#788,6.7,6.856,-0.11192734565262383,nan
29368,Last Night on Earth: The Zombie Game,"<a href=""https://boardgamegeek.com/boardgame/29368"">Last Night on Earth: The Zombie Game</a><br><img src=""https://cf.geekdo-images.com/GDAMIquqrvUxS2qvJvmgXw__thumb/img/Yi5hMPWtxOC-XVxzdxed3sVhzv8=/fit-in/200x150/filters:strip_icc()/pic207777.jpg"" alt=""Last Night on Earth: The Zombie Game"">",2007,#750,6.7,6.633333333333334,-0.2153722465358479,"Fighting, Horror, Miniatures, Zombies"
129051,Le Havre: The Inland Port,"<a href=""https://boardgamegeek.com/boardgame/129051"">Le Havre: The Inland Port</a><br><img src=""https://cf.geekdo-images.com/T3b2GrRaMhGCxLIIxOEGhg__thumb/img/1RoaqJycRngyl-PxRfP4WbTPkSU=/fit-in/200x150/filters:strip_icc()/pic1451680.jpg"" alt=""Le Havre: The Inland Port"">",2012,#1223,6.4,6.4411764705882355,-0.34843792724418393,"Economic, Industry / Manufacturing"
1887,Legend of the Five Rings,"<a href=""https://boardgamegeek.com/boardgame/1887"">Legend of the Five Rings</a><br><img src=""https://cf.geekdo-images.com/x3wcTdnfvzICO-AESm0v_Q__thumb/img/T3AR3KD14vUbGJA6ODfJTsOMC3s=/fit-in/200x150/filters:strip_icc()/pic151045.jpg"" alt=""Legend of the Five Rings"">",1995,#1518,6.3,6.684210526315789,-0.04686821675661588,"Card Game, Collectible Components, Fantasy, Fighting, Medieval"
127398,Legends of Andor,"<a href=""https://boardgamegeek.com/boardgame/127398"">Legends of Andor</a><br><img src=""https://cf.geekdo-images.com/IO8_BYKeofnWy8DIjo2RRg__thumb/img/pMbV-KGyO3D9U6hnBzNRfylZvto=/fit-in/200x150/filters:strip_icc()/pic2606106.jpg"" alt=""Legends of Andor"">",2012,#430,7.0,7.112957746478873,0.13100280543221493,"Adventure, Fantasy, Fighting, Puzzle"
137649,Level 7 [Omega Protocol],"<a href=""https://boardgamegeek.com/boardgame/137649"">Level 7 [Omega Protocol]</a><br><img src=""https://cf.geekdo-images.com/OQgkL1Y77I1rcjqmI_DjEA__thumb/img/ydg80DmUC0Iqswsw9eSAZlFsqgs=/fit-in/200x150/filters:strip_icc()/pic5004931.jpg"" alt=""Level 7 [Omega Protocol]"">",2013,#972,6.6,7.315384615384615,0.24095795350935179,"Fighting, Horror, Miniatures, Science Fiction"
136991,Loony Quest,"<a href=""https://boardgamegeek.com/boardgame/136991"">Loony Quest</a><br><img src=""https://cf.geekdo-images.com/iIIGoA267xJDn3RuOfXBeQ__thumb/img/zX7ii2eBry5znNIWJ7-Fisqttbw=/fit-in/200x150/filters:strip_icc()/pic3043308.jpg"" alt=""Loony Quest"">",2015,#903,6.6,6.920588235294117,0.03275900476395113,"Action / Dexterity, Children&#x27;s Game, Fantasy, Real-time"
2348,Lotus,"<a href=""https://boardgamegeek.com/boardgame/2348"">Lotus</a><br><img src=""https://cf.geekdo-images.com/qlwE9dg03LGo9R4AOIEimA__thumb/img/CAlXJtUYxyjpaMLew-j8LU6_nnA=/fit-in/200x150/filters:strip_icc()/pic277091.jpg"" alt=""Lotus"">",1998,#19491,5.5,5.916666666666667,-0.5060071561739549,"Abstract Strategy, Racing"
175239,Machi Koro: Deluxe Edition,"<a href=""https://boardgamegeek.com/boardgame/175239"">Machi Koro: Deluxe Edition</a><br><img src=""https://cf.geekdo-images.com/aUg1VOMxRGmfEy7esNH7eA__thumb/img/vbUwysz7C4mevTzDfXzErEzPHcs=/fit-in/200x150/filters:strip_icc()/pic3762127.jpg"" alt=""Machi Koro: Deluxe Edition"">",2015,Not Ranked,6.4,7.104529411764706,0.08976260340952745,"Card Game, City Building, Dice"
148575,Marvel Dice Masters: Avengers vs. X-Men,"<a href=""https://boardgamegeek.com/boardgame/148575"">Marvel Dice Masters: Avengers vs. X-Men</a><br><img src=""https://cf.geekdo-images.com/B1Q__UaxPpu4ltyqLN3mfA__thumb/img/2f2RfgcesLLyeGdNyeqgSEguhiE=/fit-in/200x150/filters:strip_icc()/pic1997078.jpg"" alt=""Marvel Dice Masters: Avengers vs. X-Men"">",2014,#694,6.7,6.954878048780489,-0.11106730084272434,"Collectible Components, Comic Book / Strip, Dice, Fighting"
